state,name_state,mun,name_mun,population,index_raw,grade,index_norm,index_rank
11,Guanajuato,11003,San Miguel de Allende,174615,56.20121775,2 Low,0.880032853,1717
11,Guanajuato,11004,Apaseo el 4 High,63392,56.72358537,1 Very low,0.888212403,1860
11,Guanajuato,11005,Apaseo el Grande,117883,57.40917563,1 Very low,0.898947792,2022
11,Guanajuato,11006,Atarjea,5296,49.61576182,4 High,0.776913779,299
11,Guanajuato,11007,Celaya,521169,58.83899381,1 Very low,0.921336755,2303
11,Guanajuato,11008,Manuel Doblado,41240,55.75765463,2 Low,0.873087272,1590
11,Guanajuato,11009,Comonfort,82216,54.1045646,3 Medium,0.847202183,1154
11,Guanajuato,11010,Coroneo,11083,55.479587,2 Low,0.86873312,1516
11,Guanajuato,11011,Cortazar,97928,57.59125103,1 Very low,0.90179884,2067
11,Guanajuato,11012,Cuerámaro,30857,56.20009699,2 Low,0.880015304,1716
11,Guanajuato,11013,Doctor Mora,27390,55.54596823,2 Low,0.869772558,1535
11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,163038,55.01255714,2 Low,0.861420082,1393
11,Guanajuato,11015,Guanajuato,194500,58.56169728,1 Very low,0.916994678,2256
11,Guanajuato,11016,Huanímaro,21128,56.16185941,2 Low,0.879416556,1703
11,Guanajuato,11017,Irapuato,592953,58.7609194,1 Very low,0.920114219,2292
11,Guanajuato,11018,Jaral del Progreso,38782,56.93454165,1 Very low,0.891515685,1901
11,Guanajuato,11019,Jerécuaro,49517,53.98098993,3 Medium,0.845267176,1129
11,Guanajuato,11020,León,1721215,59.07933721,1 Very low,0.925100199,2332
11,Guanajuato,11021,Moroleón,47261,58.39753537,1 Very low,0.914424131,2231
11,Guanajuato,11022,Ocampo,26383,54.76945742,2 Low,0.857613479,1330
11,Guanajuato,11023,Pénjamo,154960,55.24195931,2 Low,0.865012201,1453
11,Guanajuato,11024,Pueblo Nuevo,12403,55.73104733,2 Low,0.872670639,1585
11,Guanajuato,11025,Purísima del Rincón,83842,57.47255241,1 Very low,0.899940185,2037
11,Guanajuato,11026,Romita,65766,56.0025334,2 Low,0.876921733,1659
11,Guanajuato,11027,Salamanca,273417,58.31580921,1 Very low,0.913144413,2213
11,Guanajuato,11028,Salvatierra,94126,56.64362374,1 Very low,0.886960315,1843
11,Guanajuato,11029,San Diego de la Unión,41054,53.41630932,3 Medium,0.836425063,987
11,Guanajuato,11030,San Felipe,119793,53.99715225,3 Medium,0.845520255,1134
11,Guanajuato,11031,San Francisco del Rincón,130871,57.66174266,1 Very low,0.902902641,2080
11,Guanajuato,11032,San José Iturbide,89558,57.24118506,1 Very low,0.896317294,1974
11,Guanajuato,11033,San Luis de la Paz,128536,55.09848795,2 Low,0.862765639,1428
11,Guanajuato,11034,Santa Catarina,5723,53.46337894,3 Medium,0.837162108,1000
11,Guanajuato,11035,Santa Cruz de Juventino Rosas,82340,56.1745085,2 Low,0.879614624,1708
11,Guanajuato,11036,Santiago Maravatío,6714,55.68981408,2 Low,0.872024984,1574
11,Guanajuato,11037,Silao de la Victoria,203556,56.95249417,1 Very low,0.891796796,1906
11,Guanajuato,11038,Tarandacuao,11304,56.63849696,1 Very low,0.886880037,1842
11,Guanajuato,11039,Tarimoro,35905,56.1138011,2 Low,0.87866403,1688
11,Guanajuato,11040,Tierra Blanca,20007,52.54999171,4 High,0.822859735,774
11,Guanajuato,11041,Uriangato,61494,57.72599824,1 Very low,0.903908794,2104
11,Guanajuato,11042,Valle de Santiago,150054,56.29098197,2 Low,0.881438436,1742
11,Guanajuato,11043,Victoria,21253,53.00478539,3 Medium,0.829981171,879
11,Guanajuato,11044,Villagrán,65791,57.74767579,1 Very low,0.904248234,2108
11,Guanajuato,11045,Xichú,11143,51.49843814,4 High,0.80639387,552
11,Guanajuato,11046,Yuriria,68741,55.54535694,2 Low,0.869762986,1534
12,Guerrero,12001,Acapulco de Juárez,779566,56.43659627,2 Low,0.883718553,1780
12,Guerrero,12002,Ahuacuotzingo,25205,45.27670295,5 Very high,0.708970155,60
12,Guerrero,12003,Ajuchitlán del Progreso,37655,48.20012063,5 Very high,0.754746808,165
12,Guerrero,12004,Alcozauca de Guerrero,21225,44.22209997,5 Very high,0.69245654,47
12,Guerrero,12005,Alpoyeca,7813,52.82469889,3 Medium,0.827161267,830
12,Guerrero,12006,Apaxtla,11112,52.2489378,4 High,0.81814565,711
12,Guerrero,12007,Arcelia,33267,53.79570248,3 Medium,0.842365832,1088
12,Guerrero,12008,Atenango del Río,9147,49.29844696,4 High,0.771945069,261
12,Guerrero,12009,Atlamajalcingo del Monte,5811,42.52388053,5 Very high,0.665864788,29
12,Guerrero,12010,Atlixtac,28491,44.32021271,5 Very high,0.69399285,48
12,Guerrero,12011,Atoyac de Álvarez,60680,53.54494868,3 Medium,0.838439376,1021
12,Guerrero,12012,Ayutla de los Libres,69123,45.94084938,5 Very high,0.719369764,76
12,Guerrero,12013,Azoyú,15099,49.83939791,4 High,0.780415608,329
12,Guerrero,12014,Benito Juárez,15442,55.39647106,2 Low,0.86743164,1494
12,Guerrero,12015,Buenavista de Cuéllar,12982,55.9209098,2 Low,0.875643621,1636
12,Guerrero,12016,Coahuayutla de José María Izazaga,12408,43.09437019,5 Very high,0.674797862,35
12,Guerrero,12017,Cocula,15579,52.71222844,3 Medium,0.825400136,808
12,Guerrero,12018,Copala,14463,52.02695987,4 High,0.814669784,652
12,Guerrero,12019,Copalillo,15598,40.47251024,5 Very high,0.633743184,16
12,Guerrero,12020,Copanatoyac,21648,42.26055971,5 Very high,0.66174155,26
12,Guerrero,12021,Coyuca de Benítez,73056,52.2596397,4 High,0.818313227,717
12,Guerrero,12022,Coyuca de Catalán,38554,49.13333315,4 High,0.769359617,246
12,Guerrero,12023,Cuajinicuilapa,26627,51.7467112,4 High,0.81028148,604
12,Guerrero,12024,Cualác,7874,50.12613899,4 High,0.784905575,363
12,Guerrero,12025,Cuautepec,17024,47.32255779,5 Very high,0.741005395,121
12,Guerrero,12026,Cuetzala del Progreso,8272,45.81304756,5 Very high,0.717368566,72
12,Guerrero,12027,Cutzamala de Pinzón,20537,50.53482411,4 High,0.791305015,405
12,Guerrero,12028,Chilapa de Álvarez,123722,47.43576429,5 Very high,0.742778051,125
12,Guerrero,12029,Chilpancingo de los Bravo,283354,56.45922576,2 Low,0.8840729,1787
12,Guerrero,12030,Florencio Villarreal,22250,51.59555073,4 High,0.807914518,566
12,Guerrero,12031,General Canuto A. Neri,6278,48.01183262,5 Very high,0.75179848,153
12,Guerrero,12032,General Heliodoro Castillo,37254,45.66987526,5 Very high,0.715126687,68
12,Guerrero,12033,Huamuxtitlán,17488,53.65052226,3 Medium,0.840092512,1043
12,Guerrero,12034,Huitzuco de los Figueroa,36593,51.23651917,4 High,0.802292583,509
12,Guerrero,12035,Iguala de la Independencia,154173,55.7895844,2 Low,0.873587248,1597
12,Guerrero,12036,Igualapa,11739,48.71331601,5 Very high,0.762782733,202
12,Guerrero,12037,Ixcateopan de Cuauhtémoc,6138,52.1177767,4 High,0.81609185,678
12,Guerrero,12038,Zihuatanejo de Azueta,126001,56.74802927,1 Very low,0.888595161,1869
12,Guerrero,12039,Juan R. Escudero,26093,53.51188463,3 Medium,0.837921639,1014
12,Guerrero,12040,Leonardo Bravo,26357,51.15195522,4 High,0.800968429,499
12,Guerrero,12041,Malinaltepec,29625,45.33245071,5 Very high,0.709843088,61
12,Guerrero,12042,Mártir de Cuilapan,18613,48.5815374,5 Very high,0.760719264,188
12,Guerrero,12043,Metlatónoc,18859,42.35100419,5 Very high,0.663157785,28
12,Guerrero,12044,Mochitlán,12402,53.08269181,3 Medium,0.831201077,901
12,Guerrero,12045,Olinalá,28446,43.86087997,5 Very high,0.686800338,41
12,Guerrero,12046,Ometepec,68207,50.44008999,4 High,0.78982161,397
12,Guerrero,12047,Pedro Ascencio Alquisiras,7076,42.99675733,5 Very high,0.67326938,33
12,Guerrero,12048,Petatlán,44583,54.41204451,3 Medium,0.85201689,1232
12,Guerrero,12049,Pilcaya,12753,54.20257804,3 Medium,0.848736937,1184
12,Guerrero,12050,Pungarabato,38482,55.55669473,2 Low,0.86994052,1541
12,Guerrero,12051,Quechultenango,36143,49.32904026,4 High,0.772424118,265
12,Guerrero,12052,San Luis Acatlán,46270,43.03206667,5 Very high,0.673822275,34
12,Guerrero,12053,San Marcos,50124,49.75226811,4 High,0.779051277,317
12,Guerrero,12054,San Miguel Totolapan,24139,43.51958685,5 Very high,0.681456163,37
12,Guerrero,12055,Taxco de Alarcón,105586,54.48616307,3 Medium,0.853177484,1246
12,Guerrero,12056,Tecoanapa,46063,48.73583771,4 High,0.763135392,205
12,Guerrero,12057,Técpan de Galeana,65237,53.36076697,3 Medium,0.835555347,970
12,Guerrero,12058,Teloloapan,53817,51.8347732,4 High,0.811660409,614
12,Guerrero,12059,Tepecoacuilco de Trujano,30806,50.45755678,4 High,0.790095116,398
12,Guerrero,12060,Tetipac,13552,51.67914068,4 High,0.80922342,583
12,Guerrero,12061,Tixtla de Guerrero,43171,52.09592636,4 High,0.815749704,670
12,Guerrero,12062,Tlacoachistlahuaca,22781,42.94981429,5 Very high,0.672534317,32
12,Guerrero,12063,Tlacoapa,10092,43.23581466,5 Very high,0.677012685,36
12,Guerrero,12064,Tlalchapa,11681,52.47070072,4 High,0.821618148,750
12,Guerrero,12065,Tlalixtaquilla de Maldonado,7602,48.22940896,5 Very high,0.755205422,167
12,Guerrero,12066,Tlapa de Comonfort,96125,51.95490921,4 High,0.813541571,640
12,Guerrero,12067,Tlapehuala,22209,52.53536411,4 High,0.822630687,767
12,Guerrero,12068,La Unión de Isidoro Montes de Oca,26349,52.00261219,4 High,0.814288533,648
12,Guerrero,12069,Xalpatláhuac,11966,42.70923797,5 Very high,0.668767227,31
12,Guerrero,12070,Xochihuehuetlán,7862,51.71099894,4 High,0.809722276,589
12,Guerrero,12071,Xochistlahuaca,29891,44.96324229,5 Very high,0.704061798,56
12,Guerrero,12072,Zapotitlán Tablas,12004,45.44865284,5 Very high,0.711662651,63
12,Guerrero,12073,Zirándaro,18031,49.27169845,4 High,0.771526225,257
12,Guerrero,12074,Zitlala,21977,47.11580903,5 Very high,0.737767997,113
12,Guerrero,12075,Eduardo Neri,53126,53.06901257,3 Medium,0.830986879,897
12,Guerrero,12076,Acatepec,40197,42.32904682,5 Very high,0.662813963,27
12,Guerrero,12077,Marquelia,14280,52.31050656,4 High,0.819109731,727
12,Guerrero,12078,Cochoapa el Grande,21241,32.20544058,5 Very high,0.504292378,5
12,Guerrero,12079,José Joaquín de Herrera,18381,40.12058241,5 Very high,0.628232484,15
12,Guerrero,12080,Juchitán,7559,48.48070479,5 Very high,0.759140365,183
12,Guerrero,12081,Iliatenco,11679,46.83940991,5 Very high,0.733439972,98
13,Hidalgo,13001,Acatlán,22268,53.86670994,3 Medium,0.84347771,1108
13,Hidalgo,13002,Acaxochitlán,46065,50.6464688,4 High,0.793053215,423
13,Hidalgo,13003,Actopan,61002,57.38241851,1 Very low,0.898528813,2014
13,Hidalgo,13004,Agua Blanca de Iturbide,10313,53.42998116,3 Medium,0.836639145,991
13,Hidalgo,13005,Ajacuba,18872,57.05539624,1 Very low,0.8934081,1930
13,Hidalgo,13006,Alfajayucan,19162,54.23537582,3 Medium,0.849250505,1188
13,Hidalgo,13007,Almoloya,12546,56.25830676,2 Low,0.880926788,1729
13,Hidalgo,13008,Apan,46681,57.74741151,1 Very low,0.904244096,2107
13,Hidalgo,13009,El Arenal,19836,55.60606206,2 Low,0.870713544,1549
13,Hidalgo,13010,Atitalaquia,31525,59.18987925,1 Very low,0.926831133,2342
13,Hidalgo,13011,Atlapexco,19812,52.72695516,3 Medium,0.825630736,811
13,Hidalgo,13012,Atotonilco el Grande,30135,54.72054387,2 Low,0.856847561,1316
13,Hidalgo,13013,Atotonilco de Tula,62470,59.06280862,1 Very low,0.924841384,2328
13,Hidalgo,13014,Calnali,16150,52.88498808,3 Medium,0.828105312,845
13,Hidalgo,13015,Cardonal,19431,54.74363162,2 Low,0.857209083,1324
13,Hidalgo,13016,Cuautepec de Hinojosa,60421,54.97940181,2 Low,0.860900916,1382
13,Hidalgo,13017,Chapantongo,12967,53.46547404,3 Medium,0.837194914,1001
13,Hidalgo,13018,Chapulhuacán,22903,53.1936148,3 Medium,0.832937977,929
13,Hidalgo,13019,Chilcuautla,18909,54.86188901,2 Low,0.859060829,1353
13,Hidalgo,13020,Eloxochitlán,2593,54.49486523,3 Medium,0.853313748,1251
13,Hidalgo,13021,Emiliano Zapata,15175,58.15255334,1 Very low,0.910588053,2182
13,Hidalgo,13022,Epazoyucan,16285,56.32745286,2 Low,0.88200952,1755
13,Hidalgo,13023,Francisco I. Madero,36248,57.85737448,1 Very low,0.905965963,2134
13,Hidalgo,13024,Huasca de Ocampo,17607,54.64164347,2 Low,0.855612091,1295
13,Hidalgo,13025,Huautla,20673,50.71555784,4 High,0.794135054,439
13,Hidalgo,13026,Huazalingo,12766,52.38885734,4 High,0.820336595,740
13,Hidalgo,13027,Huehuetla,22846,48.84376513,4 High,0.764825385,219
13,Hidalgo,13028,Huejutla de Reyes,126781,53.65829543,3 Medium,0.840214229,1048
13,Hidalgo,13029,Huichapan,47425,56.05435718,2 Low,0.877733221,1667
13,Hidalgo,13030,Ixmiquilpan,98654,56.53733233,2 Low,0.88529594,1812
13,Hidalgo,13031,Jacala de Ledezma,12290,53.96563508,3 Medium,0.84502674,1126
13,Hidalgo,13032,J4 Highcán,10523,53.32254718,3 Medium,0.834956878,964
13,Hidalgo,13033,Juárez Hidalgo,2895,54.51714784,3 Medium,0.853662662,1259
13,Hidalgo,13034,Lolotla,9474,52.38120682,4 High,0.820216799,738
13,Hidalgo,13035,Metepec,13078,54.92427792,2 Low,0.860037753,1366
13,Hidalgo,13036,San Agustín Metzquititlán,9449,55.22523386,2 Low,0.864750304,1450
13,Hidalgo,13037,Metztitlán,20962,52.91069642,3 Medium,0.828507869,856
13,Hidalgo,13038,Mineral del Chico,8878,53.87177479,3 Medium,0.843557019,1110
13,Hidalgo,13039,Mineral del Monte,14324,57.29275155,1 Very low,0.897124754,1989
13,Hidalgo,13040,La Misión,9819,50.05793093,4 High,0.783837531,356
13,Hidalgo,13041,Mixquiahuala de Juárez,47222,57.98062742,1 Very low,0.907895932,2160
13,Hidalgo,13042,Molango de Escamilla,11578,54.69635139,2 Low,0.85646874,1312
13,Hidalgo,13043,Nicolás Flores,6265,53.63542382,3 Medium,0.839856091,1039
13,Hidalgo,13044,Nopala de Villagrán,16948,54.1033825,3 Medium,0.847183673,1153
13,Hidalgo,13045,Omitlán de Juárez,9295,55.38921663,2 Low,0.867318046,1490
13,Hidalgo,13046,San Felipe Orizatlán,38492,52.80447124,3 Medium,0.82684453,827
13,Hidalgo,13047,Pacula,4748,50.13991441,4 High,0.785121279,364
13,Hidalgo,13048,Pachuca de Soto,314331,59.92392089,1 Very low,0.938325204,2408
13,Hidalgo,13049,Pisaflores,18723,52.62257941,4 High,0.823996357,788
13,Hidalgo,13050,Progreso de Obregón,23641,58.40507117,1 Very low,0.914542131,2232
13,Hidalgo,13051,Mineral de la Reforma,202749,59.89236186,1 Very low,0.937831033,2405
13,Hidalgo,13052,San Agustín Tlaxiaca,38891,56.75576954,1 Very low,0.888716363,1872
13,Hidalgo,13053,San Bartolo Tutotepec,17699,48.69172714,5 Very high,0.762444681,195
13,Hidalgo,13054,San Salvador,36796,56.41943295,2 Low,0.8834498,1776
13,Hidalgo,13055,Santiago de Anaya,18329,55.44931667,2 Low,0.868259129,1508
13,Hidalgo,13056,Santiago Tulantepec de Lugo Guerrero,39561,57.55320005,1 Very low,0.901203015,2059
13,Hidalgo,13057,Singuilucan,15142,54.72418404,2 Low,0.856904561,1318
13,Hidalgo,13058,Tasquillo,17441,54.80780965,2 Low,0.858214022,1337
13,Hidalgo,13059,Tecozautla,38010,54.55081079,3 Medium,0.854189777,1268
13,Hidalgo,13060,Tenango de Doria,17503,53.26352766,3 Medium,0.834032715,947
13,Hidalgo,13061,Tepeapulco,56245,59.17601713,1 Very low,0.926614072,2341
13,Hidalgo,13062,Tepehuacán de Guerrero,31235,48.8791423,4 High,0.765379342,223
13,Hidalgo,13063,Tepeji del Río de Ocampo,90546,57.38850681,1 Very low,0.898624148,2016
13,Hidalgo,13064,Tepetitlán,10830,55.77676832,2 Low,0.873386566,1594
13,Hidalgo,13065,Tetepango,11768,58.13023034,1 Very low,0.910238506,2179
13,Hidalgo,13066,Villa de Tezontepec,13032,57.71644104,1 Very low,0.903759141,2100
13,Hidalgo,13067,Tezontepec de Aldama,55134,57.05450751,1 Very low,0.893394183,1929
13,Hidalgo,13068,Tianguistengo,14340,50.17993334,4 High,0.785747919,370
13,Hidalgo,13069,Tizayuca,168302,59.4173311,1 Very low,0.930392712,2361
13,Hidalgo,13070,Tlahuelilpan,19067,57.5885858,1 Very low,0.901757106,2066
13,Hidalgo,13071,Tlahuiltepa,9086,51.26305692,4 High,0.802708127,514
13,Hidalgo,13072,Tlanalapa,11113,58.75989556,1 Very low,0.920098187,2291
13,Hidalgo,13073,Tlanchinol,37722,52.87380394,3 Medium,0.827930184,843
13,Hidalgo,13074,Tlaxcoapan,28626,58.34177997,1 Very low,0.913551079,2218
13,Hidalgo,13075,Tolcayuca,21362,57.99343126,1 Very low,0.908096423,2162
13,Hidalgo,13076,Tula de Allende,115107,58.42769605,1 Very low,0.914896405,2233
13,Hidalgo,13077,Tulancingo de Bravo,168369,58.06956568,1 Very low,0.909288582,2170
13,Hidalgo,13078,Xochiatipan,18260,48.69375013,5 Very high,0.762476359,196
13,Hidalgo,13079,Xochicoatlán,7015,54.73501401,2 Low,0.857074143,1321
13,Hidalgo,13080,Yahualica,24674,48.86267065,4 High,0.765121419,221
13,Hidalgo,13081,Zacualtipán de Ángeles,38155,56.54038648,2 Low,0.885343764,1814
13,Hidalgo,13082,Zapotlán de Juárez,21443,57.85721529,1 Very low,0.90596347,2133
13,Hidalgo,13083,Zempoala,57906,58.51002213,1 Very low,0.916185517,2244
13,Hidalgo,13084,Zimapán,39927,55.9023555,2 Low,0.875353086,1630
14,Jalisco,14001,Acatic,23175,56.89769066,1 Very low,0.89093865,1895
14,Jalisco,14002,Acatlán de Juárez,25250,58.7390304,1 Very low,0.919771467,2286
14,Jalisco,14003,Ahualulco de Mercado,23630,59.16477763,1 Very low,0.926438077,2339
14,Jalisco,14004,Amacueca,5743,56.38174645,2 Low,0.882859681,1764
14,Jalisco,14005,Amatitán,16490,58.28525141,1 Very low,0.91266592,2206
14,Jalisco,14006,Ameca,60386,58.38504131,1 Very low,0.914228491,2225
14,Jalisco,14007,San Juanito de Escobedo,9433,57.95494028,1 Very low,0.907493707,2153
14,Jalisco,14008,Arandas,80609,57.94946893,1 Very low,0.907408034,2152
14,Jalisco,14009,El Arenal,21115,58.79377272,1 Very low,0.920628656,2298
14,Jalisco,14010,Atemajac de Brizuela,7758,56.18696764,2 Low,0.879809716,1711
14,Jalisco,14011,Atengo,5599,54.64864006,2 Low,0.855721647,1300
14,Jalisco,14012,Atenguillo,4176,57.53008389,1 Very low,0.900841048,2049
14,Jalisco,14013,Atotonilco el 4 High,64009,58.19250151,1 Very low,0.911213586,2188
14,Jalisco,14014,Atoyac,8689,56.28312639,2 Low,0.881315429,1738
14,Jalisco,14015,Autlán de Navarro,64931,58.67892796,1 Very low,0.918830347,2277
14,Jalisco,14016,Ayotlán,41552,56.52317949,2 Low,0.885074326,1807
14,Jalisco,14017,Ayutla,12880,57.35273314,1 Very low,0.898063982,2004
14,Jalisco,14018,La Barca,67937,57.68831001,1 Very low,0.903318648,2092
14,Jalisco,14019,Bolaños,7043,41.18246969,5 Very high,0.644860161,21
14,Jalisco,14020,Cabo Corrientes,10940,54.92836912,2 Low,0.860101815,1367
14,Jalisco,14021,Casimiro Castillo,20548,57.53245448,1 Very low,0.900878168,2050
14,Jalisco,14022,Cihuatlán,40139,57.26191105,1 Very low,0.896641834,1981
14,Jalisco,14023,Zapotlán el Grande,115141,59.9441552,1 Very low,0.938642045,2412
14,Jalisco,14024,Cocula,29267,57.86959634,1 Very low,0.90615734,2136
14,Jalisco,14025,Colotlán,19689,58.38359456,1 Very low,0.914205837,2224
14,Jalisco,14026,Concepción de Buenos Aires,6334,58.0194071,1 Very low,0.908503168,2166
14,Jalisco,14027,Cuautitlán de García Barragán,18370,49.63952035,4 High,0.777285804,305
14,Jalisco,14028,Cuautla,2166,55.92064847,2 Low,0.875639529,1635
14,Jalisco,14029,Cuquío,17820,55.89525201,2 Low,0.875241856,1628
14,Jalisco,14030,Chapala,55196,59.00800613,1 Very low,0.923983253,2321
14,Jalisco,14031,Chimaltitán,3270,49.61211216,4 High,0.77685663,298
14,Jalisco,14032,Chiquilistlán,5983,55.10207428,2 Low,0.862821796,1429
14,Jalisco,14033,Degollado,21226,56.98014205,1 Very low,0.892229724,1916
14,Jalisco,14034,Ejutla,1981,56.60534008,1 Very low,0.886360847,1834
14,Jalisco,14035,Encarnación de Díaz,53039,57.38533569,1 Very low,0.898574492,2015
14,Jalisco,14036,Etzatlán,20011,58.79127434,1 Very low,0.920589535,2296
14,Jalisco,14037,El Grullo,25920,58.65068427,1 Very low,0.91838809,2272
14,Jalisco,14038,Guachinango,4199,55.78321712,2 Low,0.873487545,1595
14,Jalisco,14039,Guadalajara,1385629,60.76426044,1 Very low,0.951483751,2456
14,Jalisco,14040,Hostotipaquillo,8732,55.12874928,2 Low,0.86323949,1436
14,Jalisco,14041,Huejúcar,5920,56.41309985,2 Low,0.883350632,1772
14,Jalisco,14042,Huejuquilla el 4 High,10015,54.58722905,3 Medium,0.854760036,1284
14,Jalisco,14043,La Huerta,23258,56.73073473,1 Very low,0.888324352,1864
14,Jalisco,14044,Ixtlahuacán de los Membrillos,67969,58.18436045,1 Very low,0.911086108,2187
14,Jalisco,14045,Ixtlahuacán del Río,20465,56.40210633,2 Low,0.883178489,1769
14,Jalisco,14046,Jalostotitlán,32678,58.21019572,1 Very low,0.911490652,2192
14,Jalisco,14047,Jamay,24894,57.69057779,1 Very low,0.903354159,2093
14,Jalisco,14048,Jesús María,18982,56.11359081,2 Low,0.878660737,1686
14,Jalisco,14049,Jilotlán de los Dolores,9425,53.76358078,3 Medium,0.841862851,1077
14,Jalisco,14050,Jocotepec,47105,57.51851386,1 Very low,0.900659877,2044
14,Jalisco,14051,Juanacatlán,30855,59.40800989,1 Very low,0.930246755,2358
14,Jalisco,14052,Juchitlán,5534,56.25862689,2 Low,0.880931801,1730
14,Jalisco,14053,Lagos de Moreno,172403,57.70715953,1 Very low,0.903613806,2098
14,Jalisco,14054,El Limón,5368,57.18603306,1 Very low,0.89545369,1964
14,Jalisco,14055,Magdalena,21781,58.2058393,1 Very low,0.911422437,2191
